hpi_type,hpi_flavor,level,placename,place_id,year,quarter,index_nsa
traditional,all-transactions,MSA,"Santa Rosa-Petaluma, CA",42220,2019,4,333.76
traditional,all-transactions,MSA,"Santa Rosa-Petaluma, CA",42220,2020,1,333.52
traditional,all-transactions,MSA,"Santa Rosa-Petaluma, CA",42220,2020,2,332.9
traditional,all-transactions,MSA,"Santa Rosa-Petaluma, CA",42220,2020,3,335.63
traditional,all-transactions,MSA,"Savannah, GA",42340,2015,1,194.73
traditional,all-transactions,MSA,"Savannah, GA",42340,2015,2,205.34
traditional,all-transactions,MSA,"Savannah, GA",42340,2015,3,206.49
traditional,all-transactions,MSA,"Savannah, GA",42340,2015,4,200.97
traditional,all-transactions,MSA,"Savannah, GA",42340,2016,1,206.53
traditional,all-transactions,MSA,"Savannah, GA",42340,2016,2,214.66
traditional,all-transactions,MSA,"Savannah, GA",42340,2016,3,213.64
traditional,all-transactions,MSA,"Savannah, GA",42340,2016,4,215.27
traditional,all-transactions,MSA,"Savannah, GA",42340,2017,1,220.49
traditional,all-transactions,MSA,"Savannah, GA",42340,2017,2,222.97
traditional,all-transactions,MSA,"Savannah, GA",42340,2017,3,224.75
traditional,all-transactions,MSA,"Savannah, GA",42340,2017,4,228.34
traditional,all-transactions,MSA,"Savannah, GA",42340,2018,1,224.84
traditional,all-transactions,MSA,"Savannah, GA",42340,2018,2,235.49
traditional,all-transactions,MSA,"Savannah, GA",42340,2018,3,240.81
traditional,all-transactions,MSA,"Savannah, GA",42340,2018,4,239.88
traditional,all-transactions,MSA,"Savannah, GA",42340,2019,1,244.56
traditional,all-transactions,MSA,"Savannah, GA",42340,2019,2,250.99
traditional,all-transactions,MSA,"Savannah, GA",42340,2019,3,255.68
traditional,all-transactions,MSA,"Savannah, GA",42340,2019,4,257.28
traditional,all-transactions,MSA,"Savannah, GA",42340,2020,1,260.47
traditional,all-transactions,MSA,"Savannah, GA",42340,2020,2,261.26
traditional,all-transactions,MSA,"Savannah, GA",42340,2020,3,267.8
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2015,1,165.94
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2015,2,164.69
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2015,3,164.15
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2015,4,164.12
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2016,1,163.74
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2016,2,165.61
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2016,3,167.75
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2016,4,166.73
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2017,1,167.98
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2017,2,167.88
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2017,3,173.99
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2017,4,169.19
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2018,1,173.9
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2018,2,170.18
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2018,3,174.37
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2018,4,173.55
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2019,1,176.32
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2019,2,178.02
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2019,3,181.89
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2019,4,182.36
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2020,1,187.01
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2020,2,186.3
traditional,all-transactions,MSA,"Scranton--Wilkes-Barre, PA",42540,2020,3,190.44
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2015,1,240.6
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2015,2,250.08
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2015,3,258.28
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2015,4,262.85
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2016,1,269.84
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2016,2,281.03
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2016,3,289.42
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2016,4,294.08
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2017,1,303.12
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2017,2,318.33
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2017,3,328.13
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2017,4,333.69
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2018,1,342.7
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2018,2,355.64
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2018,3,356.98
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2018,4,354.09
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2019,1,356.55
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2019,2,361.82
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2019,3,364.42
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2019,4,366.86
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,1,371.17
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,2,376.18
traditional,all-transactions,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2020,3,382.86
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2015,1,176.09
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2015,2,178.5
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2015,3,179.91
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2015,4,193.87
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2016,1,195.88
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2016,2,198.07
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2016,3,205.82
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2016,4,205.11
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2017,1,221.58
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2017,2,220.93
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2017,3,231.15
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2017,4,232.66
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2018,1,232.66
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2018,2,247.18
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2018,3,245.4
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2018,4,252.52
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2019,1,251.91
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2019,2,255.41
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2019,3,259.52
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2019,4,262.99
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2020,1,269.68
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2020,2,270.11
traditional,all-transactions,MSA,"Sebastian-Vero Beach, FL",42680,2020,3,276.6
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2015,1,154.18
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2015,2,166.39
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2015,3,172.46
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2015,4,171.54
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2016,1,167.8
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2016,2,183.87
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2016,3,189.05
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2016,4,181.72
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2017,1,200.78
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2017,2,190.67
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2017,3,186.46
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2017,4,207.52
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2018,1,211.19
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2018,2,218.16
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2018,3,217.9
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2018,4,224.57
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2019,1,229.97
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2019,2,229.27
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2019,3,231.32
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2019,4,231.05
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2020,1,239.6
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2020,2,243.26
traditional,all-transactions,MSA,"Sebring-Avon Park, FL",42700,2020,3,249.92
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2015,1,154.58
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2015,2,153.89
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2015,3,154.19
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2015,4,158.13
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2016,1,159.95
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2016,2,159.87
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2016,3,161.64
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2016,4,165.66
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2017,1,164.95
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2017,2,168.98
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2017,3,174.44
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2017,4,175.2
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2018,1,178.11
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2018,2,184.09
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2018,3,183.96
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2018,4,186.69
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2019,1,184.82
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2019,2,192.51
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2019,3,193.78
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2019,4,195.43
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2020,1,194.79
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2020,2,196.66
traditional,all-transactions,MSA,"Sheboygan, WI",43100,2020,3,204.26
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2015,1,181.95
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2015,2,191.38
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2015,3,193.49
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2015,4,203.61
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2016,1,203.63
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2016,2,204.41
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2016,3,209.26
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2016,4,213.39
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2017,1,222.47
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2017,2,227.74
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2017,3,228.67
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2017,4,234.52
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2018,1,236.87
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2018,2,249.05
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2018,3,250.96
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2018,4,253.0
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2019,1,254.79
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2019,2,261.77
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2019,3,263.59
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2019,4,265.09
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2020,1,272.6
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2020,2,272.63
traditional,all-transactions,MSA,"Sherman-Denison, TX",43300,2020,3,276.41
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2015,1,181.1
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2015,2,184.15
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2015,3,187.24
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2015,4,185.39
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2016,1,185.61
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2016,2,185.76
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2016,3,190.65
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2016,4,190.97
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2017,1,189.5
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2017,2,191.78
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2017,3,193.33
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2017,4,191.92
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2018,1,194.07
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2018,2,186.53
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2018,3,191.23
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2018,4,188.55
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2019,1,192.19
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2019,2,191.99
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2019,3,196.96
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2019,4,195.23
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2020,1,199.74
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2020,2,199.91
traditional,all-transactions,MSA,"Shreveport-Bossier City, LA",43340,2020,3,203.27
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2015,1,157.78
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2015,2,151.0
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2015,3,155.08
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2015,4,160.54
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2016,1,157.17
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2016,2,162.19
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2016,3,159.91
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2016,4,157.87
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2017,1,162.31
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2017,2,162.86
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2017,3,171.19
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2017,4,163.62
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2018,1,165.18
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2018,2,176.89
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2018,3,177.51
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2018,4,174.47
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2019,1,179.56
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2019,2,186.67
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2019,3,192.37
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2019,4,190.53
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2020,1,196.46
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2020,2,195.0
traditional,all-transactions,MSA,"Sierra Vista-Douglas, AZ",43420,2020,3,202.35
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2015,1,168.59
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2015,2,169.1
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2015,3,175.71
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2015,4,174.36
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2016,1,178.09
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2016,2,181.76
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2016,3,184.02
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2016,4,184.16
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2017,1,187.51
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2017,2,189.76
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2017,3,192.17
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2017,4,191.25
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2018,1,192.56
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2018,2,202.12
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2018,3,202.85
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2018,4,205.68
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2019,1,204.84
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2019,2,208.08
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2019,3,212.38
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2019,4,212.68
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2020,1,215.93
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2020,2,215.32
traditional,all-transactions,MSA,"Sioux City, IA-NE-SD",43580,2020,3,220.59
traditional,all-transactions,MSA,"Sioux Falls, SD",43620,2015,1,183.53
traditional,all-transactions,MSA,"Sioux Falls, SD",43620,2015,2,186.67
