Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change
"Tuscaloosa, AL",46220,2020,3,214.32,13.379999999999995,6.658704090773362
"Tuscaloosa, AL",46220,2020,4,216.93,14.629999999999995,7.231833910034599
"Twin Falls, ID",46300,2020,1,251.44,20.22999999999999,8.749621556161062
"Twin Falls, ID",46300,2020,2,255.42,16.95999999999998,7.112303950348058
"Twin Falls, ID",46300,2020,3,262.6,20.56000000000003,8.494463725004145
"Twin Falls, ID",46300,2020,4,274.41,28.900000000000034,11.771414606329696
"Tyler, TX",46340,2020,1,224.52,12.689999999999998,5.99065288202804
"Tyler, TX",46340,2020,2,225.98,10.219999999999999,4.736744530960326
"Tyler, TX",46340,2020,3,231.32,13.099999999999994,6.003116121345429
"Tyler, TX",46340,2020,4,237.07,14.389999999999986,6.462187892940537
"Urban Honolulu, HI",46520,2020,1,250.94,2.319999999999993,0.933150993484029
"Urban Honolulu, HI",46520,2020,2,251.91,4.289999999999992,1.7324933365640869
"Urban Honolulu, HI",46520,2020,3,249.09,-1.1999999999999886,-0.4794438451396335
"Urban Honolulu, HI",46520,2020,4,252.15,1.3300000000000125,0.5302607447572014
"Utica-Rome, NY",46540,2020,1,207.69,16.079999999999984,8.392046344136519
"Utica-Rome, NY",46540,2020,2,210.89,15.439999999999998,7.899718598106932
"Utica-Rome, NY",46540,2020,3,213.44,17.159999999999997,8.742612594253107
"Utica-Rome, NY",46540,2020,4,220.87,17.590000000000003,8.653089334907518
"Valdosta, GA",46660,2020,1,178.41,7.299999999999983,4.266261469230309
"Valdosta, GA",46660,2020,2,180.88,13.939999999999998,8.350305498981669
"Valdosta, GA",46660,2020,3,180.22,4.710000000000008,2.6836077716369484
"Valdosta, GA",46660,2020,4,185.51,8.810000000000002,4.985851726089418
"Vallejo, CA",46700,2020,1,291.46,6.389999999999986,2.2415547058617133
"Vallejo, CA",46700,2020,2,295.3,8.960000000000036,3.1291471677027443
"Vallejo, CA",46700,2020,3,300.19,10.139999999999986,3.4959489743147687
"Vallejo, CA",46700,2020,4,307.42,15.259999999999991,5.223165388828036
"Victoria, TX",47020,2020,1,237.49,13.090000000000003,5.833333333333335
"Victoria, TX",47020,2020,2,244.04,10.849999999999994,4.652858184313219
"Victoria, TX",47020,2020,3,243.02,10.100000000000023,4.336252790657746
"Victoria, TX",47020,2020,4,240.19,9.960000000000008,4.3261086739347645
"Vineland-Bridgeton, NJ",47220,2020,1,183.12,6.569999999999993,3.72132540356839
"Vineland-Bridgeton, NJ",47220,2020,2,186.81,4.069999999999993,2.2272080551603333
"Vineland-Bridgeton, NJ",47220,2020,3,190.14,10.419999999999987,5.797907856665918
"Vineland-Bridgeton, NJ",47220,2020,4,197.48,17.0,9.419326241134753
"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2020,1,242.53,10.879999999999995,4.696740772717459
"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2020,2,246.38,11.829999999999984,5.043700703474731
"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2020,3,250.17,11.280000000000001,4.7218385030767305
"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2020,4,254.03,14.159999999999997,5.903197565347895
"Visalia, CA",47300,2020,1,222.18,12.319999999999993,5.870580386924613
"Visalia, CA",47300,2020,2,223.54,10.019999999999982,4.692768827276125
"Visalia, CA",47300,2020,3,229.06,13.170000000000016,6.1003288711844075
"Visalia, CA",47300,2020,4,233.15,14.180000000000007,6.475772936932003
"Waco, TX",47380,2020,1,254.05,17.380000000000024,7.3435585414290045
"Waco, TX",47380,2020,2,255.6,15.210000000000008,6.327218270310748
"Waco, TX",47380,2020,3,262.62,14.230000000000018,5.728894077861435
"Waco, TX",47380,2020,4,267.58,16.50999999999999,6.575855339148442
"Walla Walla, WA",47460,2020,1,272.43,17.370000000000005,6.810162314749473
"Walla Walla, WA",47460,2020,2,274.8,14.389999999999986,5.5259014630774494
"Walla Walla, WA",47460,2020,3,279.08,11.620000000000005,4.344574889703135
"Walla Walla, WA",47460,2020,4,289.77,23.539999999999964,8.841978740187043
"Warner Robins, GA",47580,2020,1,168.57,12.329999999999984,7.891705069124414
"Warner Robins, GA",47580,2020,2,167.86,5.410000000000025,3.330255463219468
"Warner Robins, GA",47580,2020,3,169.86,9.77000000000001,6.1028171653445
"Warner Robins, GA",47580,2020,4,172.71,9.060000000000002,5.536205316223649
"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2020,1,194.39,8.059999999999974,4.325658777437864
"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2020,2,196.81,6.819999999999993,3.5896626138217766
"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2020,3,200.54,8.620000000000005,4.491454772822012
"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2020,4,204.16,11.199999999999989,5.804311774461022
"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2020,1,288.61,12.439999999999998,4.50447188326031
"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2020,2,291.42,10.160000000000025,3.6123160065419984
"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2020,3,295.87,12.120000000000005,4.271365638766522
"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2020,4,300.81,14.759999999999991,5.159937073938119
"Waterloo-Cedar Falls, IA",47940,2020,1,233.73,6.5,2.8605377811028476
"Waterloo-Cedar Falls, IA",47940,2020,2,235.77,6.1200000000000045,2.664924885695626
"Waterloo-Cedar Falls, IA",47940,2020,3,239.13,4.699999999999989,2.0048628588491186
"Waterloo-Cedar Falls, IA",47940,2020,4,242.19,8.310000000000002,3.5531041559774255
"Watertown-Fort Drum, NY",48060,2020,1,224.17,5.649999999999977,2.5855756910122536
"Watertown-Fort Drum, NY",48060,2020,2,234.43,9.340000000000003,4.149451330578881
"Watertown-Fort Drum, NY",48060,2020,3,238.24,14.780000000000001,6.614159133625705
"Watertown-Fort Drum, NY",48060,2020,4,241.3,25.710000000000008,11.925413980240275
"Wausau-Weston, WI",48140,2020,1,191.36,7.340000000000003,3.9886968807738308
"Wausau-Weston, WI",48140,2020,2,194.21,5.689999999999998,3.018247400806279
"Wausau-Weston, WI",48140,2020,3,199.08,8.300000000000011,4.350560855435586
"Wausau-Weston, WI",48140,2020,4,201.6,10.269999999999982,5.367689332566759
"Weirton-Steubenville, WV-OH",48260,2020,1,203.77,7.510000000000019,3.8265566085804643
"Weirton-Steubenville, WV-OH",48260,2020,2,210.68,17.05000000000001,8.805453700356356
"Weirton-Steubenville, WV-OH",48260,2020,3,211.38,11.519999999999982,5.764034824377054
"Weirton-Steubenville, WV-OH",48260,2020,4,213.83,16.07000000000002,8.126011326860853
"Wenatchee, WA",48300,2020,1,276.93,14.269999999999982,5.43287900708139
"Wenatchee, WA",48300,2020,2,281.52,17.560000000000002,6.652523109562056
"Wenatchee, WA",48300,2020,3,286.69,17.70999999999998,6.5841326492675964
"Wenatchee, WA",48300,2020,4,294.81,20.069999999999993,7.305088447259224
"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2020,1,320.93,18.569999999999993,6.141685408122765
"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2020,2,323.89,18.529999999999973,6.068247314645
"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2020,3,328.74,18.00999999999999,5.796028706594146
"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2020,4,337.91,20.130000000000052,6.334571086915493
"Wheeling, WV-OH",48540,2020,1,207.67,13.98999999999998,7.223254853366368
"Wheeling, WV-OH",48540,2020,2,207.82,10.620000000000005,5.3853955375253575
"Wheeling, WV-OH",48540,2020,3,207.84,9.140000000000015,4.599899345747366
"Wheeling, WV-OH",48540,2020,4,211.4,10.060000000000002,4.996523293930666
"Wichita, KS",48620,2020,1,193.07,10.409999999999997,5.699113106317747
"Wichita, KS",48620,2020,2,198.2,9.619999999999976,5.101283275002638
"Wichita, KS",48620,2020,3,201.81,11.590000000000003,6.09294501103985
"Wichita, KS",48620,2020,4,204.83,14.590000000000003,7.669259882253996
"Wichita Falls, TX",48660,2020,1,193.34,10.900000000000006,5.974566980925239
"Wichita Falls, TX",48660,2020,2,198.76,8.889999999999986,4.682150945383676
"Wichita Falls, TX",48660,2020,3,205.46,14.170000000000016,7.407601024622309
"Wichita Falls, TX",48660,2020,4,207.18,11.52000000000001,5.887764489420428
"Williamsport, PA",48700,2020,1,211.26,12.889999999999986,6.497958360639203
"Williamsport, PA",48700,2020,2,215.22,9.889999999999986,4.81663663371158
"Williamsport, PA",48700,2020,3,222.5,14.639999999999986,7.043202155296828
"Williamsport, PA",48700,2020,4,219.8,8.380000000000024,3.963674203008242
"Wilmington, DE-MD-NJ (MSAD)",48864,2020,1,207.96,9.349999999999994,4.707718644579827
"Wilmington, DE-MD-NJ (MSAD)",48864,2020,2,208.88,7.949999999999989,3.9566018016224493
"Wilmington, DE-MD-NJ (MSAD)",48864,2020,3,213.79,10.47999999999999,5.154689882445521
"Wilmington, DE-MD-NJ (MSAD)",48864,2020,4,217.82,12.469999999999999,6.072559045532018
"Wilmington, NC",48900,2020,1,248.47,15.539999999999992,6.671532219980247
"Wilmington, NC",48900,2020,2,250.63,12.539999999999992,5.266915872149184
"Wilmington, NC",48900,2020,3,255.37,15.610000000000014,6.510677344010683
"Wilmington, NC",48900,2020,4,261.18,15.620000000000005,6.360970842156704
"Winchester, VA-WV",49020,2020,1,227.89,10.129999999999995,4.6519103600293885
"Winchester, VA-WV",49020,2020,2,227.95,6.519999999999982,2.9444971322765574
"Winchester, VA-WV",49020,2020,3,238.99,14.939999999999998,6.668154429814773
"Winchester, VA-WV",49020,2020,4,237.91,10.569999999999993,4.64942377056391
"Winston-Salem, NC",49180,2020,1,181.67,8.119999999999976,4.678766925957923
"Winston-Salem, NC",49180,2020,2,184.58,9.340000000000003,5.3298333713764
"Winston-Salem, NC",49180,2020,3,188.25,10.47999999999999,5.895257917533886
"Winston-Salem, NC",49180,2020,4,193.1,12.48999999999998,6.9154531864237745
"Worcester, MA-CT",49340,2020,1,249.26,10.829999999999984,4.542213647611452
"Worcester, MA-CT",49340,2020,2,252.37,11.150000000000006,4.622336456346906
"Worcester, MA-CT",49340,2020,3,258.2,13.469999999999999,5.504024843705308
"Worcester, MA-CT",49340,2020,4,264.53,16.73999999999998,6.755720569837355
"Yakima, WA",49420,2020,1,232.6,15.090000000000003,6.937612063813161
"Yakima, WA",49420,2020,2,236.03,14.580000000000013,6.5838789794536074
"Yakima, WA",49420,2020,3,243.67,19.319999999999993,8.611544461778468
"Yakima, WA",49420,2020,4,247.95,19.25999999999999,8.421881149153872
"York-Hanover, PA",49620,2020,1,186.18,9.120000000000005,5.150796340223655
"York-Hanover, PA",49620,2020,2,187.27,7.380000000000024,4.102507087664698
"York-Hanover, PA",49620,2020,3,192.76,8.969999999999999,4.880570216007399
"York-Hanover, PA",49620,2020,4,195.95,10.72999999999999,5.793110895151706
"Youngstown-Warren-Boardman, OH-PA",49660,2020,1,169.28,8.289999999999992,5.149388160755321
"Youngstown-Warren-Boardman, OH-PA",49660,2020,2,170.17,7.449999999999989,4.578416912487702
"Youngstown-Warren-Boardman, OH-PA",49660,2020,3,174.72,7.5800000000000125,4.535120258465965
"Youngstown-Warren-Boardman, OH-PA",49660,2020,4,179.51,11.269999999999982,6.698763670946256
"Yuba City, CA",49700,2020,1,265.85,15.350000000000023,6.1277445109780535
"Yuba City, CA",49700,2020,2,271.82,15.659999999999968,6.113366645846333
"Yuba City, CA",49700,2020,3,278.42,17.340000000000032,6.641642408457191
"Yuba City, CA",49700,2020,4,285.24,19.639999999999986,7.394578313253006
"Yuma, AZ",49740,2020,1,201.61,12.660000000000025,6.700185234188953
"Yuma, AZ",49740,2020,2,202.43,9.680000000000007,5.02204928664073
"Yuma, AZ",49740,2020,3,209.84,15.050000000000011,7.726269315673296
"Yuma, AZ",49740,2020,4,216.61,18.79000000000002,9.498534020827025
Alaska,2,2020,1,225.3,6.0400000000000205,2.7547204232418228
Alaska,2,2020,2,229.08,4.310000000000002,1.9175156826978699
Alaska,2,2020,3,233.53,10.509999999999991,4.7125818312258945
Alaska,2,2020,4,233.79,8.939999999999998,3.9759839893262163
Alabama,1,2020,1,202.8,7.77000000000001,3.9840024611598266
Alabama,1,2020,2,205.21,9.740000000000009,4.982861820228172
Alabama,1,2020,3,209.44,10.650000000000006,5.35741234468535
Alabama,1,2020,4,213.18,11.200000000000017,5.5451034755916515
Arkansas,5,2020,1,191.31,8.990000000000009,4.930890741553318
Arkansas,5,2020,2,192.54,8.120000000000005,4.402993167769225
Arkansas,5,2020,3,194.38,6.889999999999986,3.674862659341824
Arkansas,5,2020,4,198.92,9.899999999999977,5.237541000952268
Arizona,4,2020,1,238.78,16.75,7.544025582128541
Arizona,4,2020,2,241.94,13.939999999999998,6.114035087719297
Arizona,4,2020,3,246.85,13.889999999999986,5.962396978021972
Arizona,4,2020,4,256.23,19.690000000000026,8.324173501310572
California,6,2020,1,261.16,9.160000000000025,3.634920634920645
California,6,2020,2,264.24,9.100000000000023,3.566669279611203
California,6,2020,3,266.78,9.639999999999986,3.7489305436727025
California,6,2020,4,273.7,13.889999999999986,5.34621454139563
Colorado,8,2020,1,286.16,15.360000000000014,5.672082717872974
Colorado,8,2020,2,289.99,13.400000000000034,4.844716005640129
Colorado,8,2020,3,293.9,13.019999999999982,4.6354315009968605
Colorado,8,2020,4,300.07,15.949999999999989,5.61382514430522
Connecticut,9,2020,1,177.83,7.990000000000009,4.704427696655681
Connecticut,9,2020,2,177.69,8.120000000000005,4.788582886123727
Connecticut,9,2020,3,184.77,11.080000000000013,6.3791813000172795
Connecticut,9,2020,4,190.95,15.599999999999994,8.896492728828056
Florida,12,2020,1,302.3,16.03000000000003,5.599608760959943
Florida,12,2020,2,306.29,17.220000000000027,5.957034628290735
Florida,12,2020,3,312.07,18.430000000000007,6.276392862007904
Florida,12,2020,4,316.12,15.54000000000002,5.170004657661861
Georgia,13,2020,1,214.66,12.259999999999991,6.057312252964422
Georgia,13,2020,2,217.8,10.550000000000011,5.090470446320873
Georgia,13,2020,3,222.77,13.159999999999997,6.278326415724439
Georgia,13,2020,4,227.24,14.150000000000006,6.640386691069504
Hawaii,15,2020,1,250.4,10.409999999999997,4.337680736697361
Hawaii,15,2020,2,256.04,12.850000000000023,5.283934372301502
Hawaii,15,2020,3,254.1,8.97999999999999,3.663511749347254
Hawaii,15,2020,4,259.78,10.93999999999997,4.3963992927182
Iowa,19,2020,1,225.09,9.009999999999991,4.169751943724542
Iowa,19,2020,2,226.09,7.72999999999999,3.5400256457226544
Iowa,19,2020,3,227.97,6.909999999999997,3.125848186012846
Iowa,19,2020,4,232.54,8.889999999999986,3.9749608763693214
Idaho,16,2020,1,264.31,24.810000000000002,10.359081419624218
Idaho,16,2020,2,267.05,19.29000000000002,7.785760413303206
Idaho,16,2020,3,276.68,23.170000000000016,9.139678908129865
Idaho,16,2020,4,286.46,27.909999999999968,10.794817250048334
Illinois,17,2020,1,174.19,6.759999999999991,4.0375082123872605
Illinois,17,2020,2,175.96,6.070000000000022,3.572900111837084
Illinois,17,2020,3,177.81,6.289999999999992,3.6672108208955176
Illinois,17,2020,4,179.77,5.450000000000017,3.126434144102809
Indiana,18,2020,1,201.96,10.409999999999997,5.434612372748628
Indiana,18,2020,2,204.78,10.530000000000001,5.420849420849421
Indiana,18,2020,3,208.0,10.27000000000001,5.193951347797507
Indiana,18,2020,4,212.71,12.689999999999998,6.344365563443654
Kansas,20,2020,1,209.29,9.719999999999999,4.870471513754572
Kansas,20,2020,2,210.27,8.280000000000001,4.0992128323184325
Kansas,20,2020,3,214.19,8.579999999999984,4.172948786537612
Kansas,20,2020,4,217.83,9.120000000000005,4.36969958315366
Kentucky,21,2020,1,201.98,9.469999999999999,4.919224975325957
Kentucky,21,2020,2,204.86,10.810000000000002,5.570729193506829
Kentucky,21,2020,3,207.88,8.72999999999999,4.383630429324625
Kentucky,21,2020,4,212.03,11.539999999999992,5.75589804977804
Louisiana,22,2020,1,234.83,7.430000000000007,3.267370272647321
Louisiana,22,2020,2,234.48,8.259999999999991,3.65131288126602
Louisiana,22,2020,3,236.67,6.929999999999978,3.0164533820840855
Louisiana,22,2020,4,237.6,6.960000000000008,3.017689906347558
Massachusetts,25,2020,1,475.59,5.829999999999984,1.2410592643051737
Massachusetts,25,2020,2,482.78,17.769999999999982,3.8214231952000994
Massachusetts,25,2020,3,460.17,-7.990000000000009,-1.7066814764183202
Massachusetts,25,2020,4,480.0,15.25,3.28133405056482
Maryland,24,2020,1,235.1,16.859999999999985,7.72543988269794
Maryland,24,2020,2,234.42,9.429999999999978,4.191297390995145
Maryland,24,2020,3,234.97,8.419999999999987,3.716618847936432
Maryland,24,2020,4,241.78,13.640000000000015,5.9787849566056
Maine,23,2020,1,212.72,13.909999999999997,6.996629948191739
Maine,23,2020,2,215.92,10.339999999999975,5.029672147096009
Maine,23,2020,3,224.31,16.430000000000007,7.903598229747935
Maine,23,2020,4,227.28,12.909999999999997,6.0222978961608415
Michigan,26,2020,1,214.45,10.519999999999982,5.158632864218105
Michigan,26,2020,2,215.07,7.539999999999992,3.63320965643521
Michigan,26,2020,3,221.02,11.29000000000002,5.383111619701531
Michigan,26,2020,4,225.47,12.789999999999992,6.013729546736878
Minnesota,27,2020,1,243.1,11.590000000000003,5.006263228370266
Minnesota,27,2020,2,244.62,9.310000000000002,3.9564829374017263
Minnesota,27,2020,3,248.84,9.390000000000015,3.921486740446864
Minnesota,27,2020,4,254.4,13.719999999999999,5.700515206913743
Missouri,29,2020,1,206.97,10.72999999999999,5.467794537301258
Missouri,29,2020,2,207.02,8.300000000000011,4.176731078904998
Missouri,29,2020,3,210.85,9.680000000000007,4.81185067355968
Missouri,29,2020,4,216.87,12.52000000000001,6.126743332517744
Mississippi,28,2020,1,202.57,8.719999999999999,4.498323445963373
Mississippi,28,2020,2,202.73,7.369999999999976,3.7725225225225105
Mississippi,28,2020,3,204.08,4.650000000000006,2.3316451887880487
Mississippi,28,2020,4,208.38,8.799999999999983,4.409259444834143
Montana,30,2020,1,296.51,19.689999999999998,7.112925366664258
Montana,30,2020,2,297.82,15.20999999999998,5.381975160114639
Montana,30,2020,3,305.04,16.29000000000002,5.641558441558449
Montana,30,2020,4,315.28,24.269999999999982,8.339919590392077
North Carolina,37,2020,1,215.14,13.47999999999999,6.6845184964792175
North Carolina,37,2020,2,215.58,10.340000000000003,5.038004287663226
North Carolina,37,2020,3,220.54,12.259999999999991,5.8863068945650046
North Carolina,37,2020,4,226.6,13.48999999999998,6.330064286049448
North Dakota,38,2020,1,305.38,11.389999999999986,3.8742814381441497
North Dakota,38,2020,2,304.32,2.4599999999999795,0.8149473265752266
North Dakota,38,2020,3,308.37,6.7900000000000205,2.25147556203993
North Dakota,38,2020,4,312.91,9.080000000000041,2.988513313366041
Nebraska,31,2020,1,230.77,10.469999999999999,4.752610077167498
Nebraska,31,2020,2,230.99,6.920000000000016,3.088320614093817
Nebraska,31,2020,3,234.71,8.230000000000018,3.633874955845999
Nebraska,31,2020,4,239.64,11.719999999999999,5.142155142155143
New Hampshire,33,2020,1,255.6,13.319999999999993,5.497771173848437
New Hampshire,33,2020,2,259.13,13.319999999999993,5.418819413368046
New Hampshire,33,2020,3,266.48,16.830000000000013,6.74143801321851
New Hampshire,33,2020,4,274.59,21.639999999999986,8.555050405218417
New Mexico,35,2020,1,225.94,16.109999999999985,7.677643806891285
New Mexico,35,2020,2,228.66,12.590000000000003,5.826815383903367
New Mexico,35,2020,3,232.5,11.240000000000009,5.079996384344215
New Mexico,35,2020,4,238.06,12.879999999999995,5.719868549604758
Nevada,32,2020,1,240.25,14.330000000000013,6.3429532577903736
Nevada,32,2020,2,242.49,10.02000000000001,4.310233578526266
Nevada,32,2020,3,248.08,11.490000000000009,4.8565028107696895
Nevada,32,2020,4,252.63,14.530000000000001,6.102477950440992
New York,36,2020,1,203.35,12.939999999999998,6.795861561892756
New York,36,2020,2,203.75,10.02000000000001,5.17214680225056
New York,36,2020,3,210.51,10.319999999999993,5.15510265248014
New York,36,2020,4,216.53,16.25,8.113640902736169
Ohio,39,2020,1,193.0,11.400000000000006,6.27753303964758
Ohio,39,2020,2,193.55,8.54000000000002,4.615966704502471
Ohio,39,2020,3,198.43,10.52000000000001,5.598424777819174
Ohio,39,2020,4,204.05,13.630000000000024,7.1578615691629155
Oklahoma,40,2020,1,213.31,7.990000000000009,3.891486460159755
Oklahoma,40,2020,2,215.29,8.629999999999995,4.175941159392236
Oklahoma,40,2020,3,218.23,8.389999999999986,3.998284407167359
Oklahoma,40,2020,4,222.41,10.199999999999989,4.806559540078219
Oregon,41,2020,1,268.76,16.189999999999998,6.410104129548243
Oregon,41,2020,2,272.75,14.670000000000016,5.684283942963429
Oregon,41,2020,3,277.78,14.399999999999977,5.467385526615528
Oregon,41,2020,4,288.2,21.839999999999975,8.199429343745297
Pennsylvania,42,2020,1,206.83,11.550000000000011,5.914584186808691
Pennsylvania,42,2020,2,209.75,7.969999999999999,3.949846367330756
Pennsylvania,42,2020,3,212.54,9.620000000000005,4.74078454563375
Pennsylvania,42,2020,4,215.65,11.340000000000003,5.550389114580786
South Carolina,45,2020,1,209.29,13.079999999999984,6.666326894653679
South Carolina,45,2020,2,210.28,9.569999999999993,4.768073339644259
South Carolina,45,2020,3,214.2,11.339999999999975,5.590062111801229
South Carolina,45,2020,4,217.66,10.620000000000005,5.129443585780527
South Dakota,46,2020,1,259.7,11.629999999999995,4.688192848792678
South Dakota,46,2020,2,261.73,10.350000000000023,4.117272654944714
South Dakota,46,2020,3,263.22,9.680000000000035,3.8179379979490555
South Dakota,46,2020,4,269.08,10.019999999999982,3.8678298463676297
Tennessee,47,2020,1,219.85,13.129999999999995,6.3515866873065
Tennessee,47,2020,2,223.1,13.219999999999999,6.2988374309129025
Tennessee,47,2020,3,227.75,13.530000000000001,6.31593688731211
Tennessee,47,2020,4,233.6,15.870000000000005,7.288843981077483
Texas,48,2020,1,264.36,15.390000000000015,6.181467646704428
Texas,48,2020,2,265.51,13.019999999999982,5.156639866925415
Texas,48,2020,3,269.79,11.170000000000016,4.3190781842084975
Texas,48,2020,4,275.86,15.420000000000016,5.920749500844731
Utah,49,2020,1,274.67,14.5,5.573279009878156
Utah,49,2020,2,278.55,17.28000000000003,6.613847743713412
Utah,49,2020,3,284.77,17.50999999999999,6.551672528623809
Utah,49,2020,4,292.34,20.569999999999993,7.568900172940351
Virginia,51,2020,1,204.9,9.890000000000015,5.071534793087542
Virginia,51,2020,2,206.18,8.080000000000013,4.078748107016664
Virginia,51,2020,3,210.67,10.069999999999993,5.019940179461612
Virginia,51,2020,4,216.43,15.120000000000005,7.510804232278577
Vermont,50,2020,1,220.29,13.20999999999998,6.379177129611733
Vermont,50,2020,2,219.54,6.909999999999997,3.249776607252033
Vermont,50,2020,3,225.07,9.620000000000005,4.465073102808079
Vermont,50,2020,4,233.74,16.700000000000017,7.694434205676382
Washington,53,2020,1,259.55,18.130000000000024,7.509734073399066
Washington,53,2020,2,261.03,14.419999999999959,5.847289242123174
Washington,53,2020,3,268.18,17.05000000000001,6.789312308366189
Washington,53,2020,4,277.28,22.659999999999968,8.899536564291873
Wisconsin,55,2020,1,221.52,9.650000000000006,4.554679756454432
Wisconsin,55,2020,2,222.26,7.819999999999993,3.646707703786604
Wisconsin,55,2020,3,226.31,9.110000000000014,4.194290976058938
Wisconsin,55,2020,4,231.96,11.960000000000008,5.43636363636364
West Virginia,54,2020,1,200.11,10.280000000000001,5.415371648316915
West Virginia,54,2020,2,203.29,8.530000000000001,4.3797494352023
West Virginia,54,2020,3,204.19,9.789999999999992,5.036008230452671
West Virginia,54,2020,4,205.36,9.590000000000003,4.898605506461666
Wyoming,56,2020,1,268.43,14.870000000000005,5.864489667139929
Wyoming,56,2020,2,270.71,10.549999999999955,4.055196801968002
Wyoming,56,2020,3,274.21,9.949999999999989,3.7652312116854567
Wyoming,56,2020,4,278.49,11.689999999999998,4.3815592203898035
